geometry/type,geometry/coordinates/0,geometry/coordinates/1,type,properties/state,properties/code,properties/name,properties/zone,properties/address,geometry
Point,74.487037,27.824805,Feature,Rajasthan,TLC,Talchhapar,NWR,"Sujangarh, Rajasthan",
Point,77.8507402155,26.3568878952,Feature,Madhya Pradesh,THR,Thara,NCR,"State Highway 2, Madhya Pradesh",
Point,75.73774364929999,25.3152769684,Feature,Rajasthan,THEA,Thalera,WCR,"Talera, Rajasthan",
Point,78.932709,29.143805999999998,Feature,Uttarakhand,ALJ,ALAI,NER,"National Highway 74, Uttarakhand",
Point,75.97927499999999,23.087044000000002,Feature,Madhya Pradesh,UDM,UNDASA MADHAWPU,WR,"State Highway 18, Madhya Pradesh",
Point,81.11757300000001,24.548879000000003,Feature,Madhya Pradesh,TZR,TURKI ROAD,WCR,"Rewa, Madhya Pradesh",
Point,75.642724,18.184369,Feature,Maharashtra,UPI,UPLAI,CR,"State Highway 77, Maharashtra",
Point,72.94796099999999,23.351347999999998,Feature,Gujarat,TOD,TALOD,WR,"Talod, Gujarat",
Point,76.1442991,28.825698499999998,Feature,Haryana,BNWC,Bhiwani City,NWR,"Bhiwani, Haryana",
Point,79.63389799999999,10.764347,Feature,Tamil Nadu,TVR,THIRUVARUR JN,SR,"Thiruvarur, Tamil Nadu",
Point,77.58327200000001,29.915727999999998,Feature,Uttar Pradesh,TPZ,TAPRI JN,NR,"Saharanpur, Uttar Pradesh",
Point,72.79082100000001,20.153499,Feature,Gujarat,UBR,UMBARGAM ROAD,WR,"Umbergaon, Gujarat",
Point,92.78774656355381,26.617781357717547,Feature,Assam,TZTB,Tezpore,NFR,"Tezpur, Assam",
Point,71.44363799999999,25.788344000000002,Feature,Rajasthan,UTL,UTARLAI,NWR,"Barmer, Rajasthan",
Point,80.25119000000001,12.989302,Feature,Tamil Nadu,TYMR,Tiruvanmiyur,SR,"Chennai, Tamil Nadu",
Point,90.047264,26.295354,Feature,Assam,TPK,TIPKAI,NFR,"Dhubri, Assam",
Point,79.077782,12.238103,Feature,Tamil Nadu,TNM,TIRUVANNAMALAI,SR,"Thiruvannamalai, Tamil Nadu",
Point,78.258693,9.821456999999999,Feature,Tamil Nadu,TVN,TIRUPPUVANAM,SR,"Tiruppuvanam, Tamil Nadu",
Point,77.139253,31.0758,Feature,Himachal Pradesh,TVI,Taradevi,NR,"Shimla, Himachal Pradesh",
Point,80.981217,28.378823,Feature,Uttar Pradesh,TQN,TIKUNIA,NER,"Tikapur Municipality, Uttar Pradesh",
Point,88.148864,23.822157,Feature,West Bengal,TYAE,TENYA,ER,"Tenya, West Bengal",
,,,Feature,Gujarat,UMPD,Umarpada,WR,"Umarpada to Jumavadi, Gujarat",
,,,Feature,Gujarat,UNI,Unai Vansada Road,WR,"Gujarat, Gujarat",
Point,80.022581618,20.8165878335,Feature,Maharashtra,AJU,Arjuni,SECR,"Gondia, Maharashtra",
Point,78.344217489,9.773153933800002,Feature,Tamil Nadu,TPC,TIRUPPACHETTI,SR,"Thiruppachethi, Tamil Nadu",
Point,83.311179,25.526193,Feature,Uttar Pradesh,TRN,TARAON,NER,"Tranav Railway Station, Uttar Pradesh",
Point,76.670581,21.427444,Feature,Maharashtra,TTZ,Tukaithad,SCR,"Akot, Maharashtra",
Point,79.929175,12.754406,Feature,Tamil Nadu,VB,VILLIYAMBAKKAM,SR,"State Highway 58, Tamil Nadu",
Point,75.643654,31.860857,Feature,Punjab,UCB,UNCHI BASSI,NR,"National Highway 1A, Punjab",
Point,71.705115,21.905096,Feature,Gujarat,UJ,UJALVAV,WR,"State Highway 31, Gujarat",
Point,81.674075,16.752035,Feature,Andhra Pradesh,TNKU,TANUKU,SCR,"131, Andhra Pradesh",
Point,80.813991,16.488886,Feature,Andhra Pradesh,TNRU,TENNERU,SCR,"Manthena, Andhra Pradesh",
Point,92.68336699999999,26.436293,Feature,Assam,TRBE,Tarabari,NFR,"Nagaon, Assam",
Point,92.00541,26.135912,Feature,Assam,TTLA,TETELIA,NFR,"Tetelia-Maloibari Rd, Assam",
Point,79.08496134640001,22.055305150200002,Feature,Madhya Pradesh,UIH,Umaria Ispa Halt,SECR,"Umaria Ispa, Madhya Pradesh",
Point,78.879298,21.874783,Feature,Madhya Pradesh,ULA,Umra Nala,SECR,"Umranala Station, Madhya Pradesh",
Point,76.678489,12.168831,Feature,Karnataka,TXM,TANDAVAPURA,SWR,"Thandavapura, Karnataka",
Point,76.954267,30.845271,Feature,Himachal Pradesh,TSL,Taksal,NR,"Parwanoo, Himachal Pradesh",
Point,73.381517,22.153761,Feature,Gujarat,TWV,Thuwavi,WR,"SH 11, Gujarat",
Point,95.356367,27.4864,Feature,Assam,TSK,Tinsukia Junction,NFR,"Tinsukia, Assam",
Point,86.017399,20.396528,Feature,Orissa,KDRP,Kandarpur,ECoR,"Jagatsinghpur Rd, Orissa",
Point,83.12594999999999,27.189993,Feature,Uttar Pradesh,UB,Uska Bazar,NER,"State Highway 1A, Uttar Pradesh",
Point,76.694727,11.404584999999999,Feature,Tamil Nadu,UAM,Udagamandalam,SR,"Ooty, Tamil Nadu",
Point,78.070201,11.931538000000002,Feature,Tamil Nadu,TPP,Toppur,SWR,"Dharmapuri, Tamil Nadu",
Point,70.853196,21.689791,Feature,Gujarat,VDV,Vadiya Devli,WR,"Vadiya, Gujarat",
Point,87.232537,23.653692,Feature,West Bengal,UKA,UKHRA,ER,"Ukhra, West Bengal",
Point,76.27447,19.532217,Feature,Maharashtra,UPR,USMANPUR,SCR,"D1, Maharashtra",
Point,79.01509300000001,9.30813,Feature,Tamil Nadu,UCP,UCHIPPULI,SR,"Uchipuli, Tamil Nadu",
Point,80.79457,24.38137,Feature,Madhya Pradesh,UHR,UNCHHERA,WCR,"Unchhera, Madhya Pradesh",
Point,76.022663,18.248154,Feature,Maharashtra,UMD,USMANABAD,CR,"National Highway 211, Maharashtra",
Point,76.08875499999999,21.255951999999997,Feature,Madhya Pradesh,WGA,WAGHODA,CR,"East Nimar, Madhya Pradesh",
Point,74.822126,16.669705,Feature,Karnataka,UGR,UGAR KHURD,SWR,"Belgaum, Karnataka",
Point,73.04360399999999,23.948406000000002,Feature,Gujarat,VAE,Vadali,WR,"Vadali, Gujarat",
,,,Feature,Gujarat,VASO,Vaso,WR,"Rampur, Gujarat",
Point,76.64117200000001,18.929472999999998,Feature,Maharashtra,VDGN,VADGAON NILA,SCR,"State Highway 169, Maharashtra",
,,,Feature,Bihar,VDNP,Baijnath Andoli,ECR,"Baijnath Andoli, Bihar",
Point,77.147986,20.103101,Feature,Maharashtra,WHM,WASHIM,SCR,"Washim, Maharashtra",
,,,Feature,Andhra Pradesh,VEP,Velpuru Road,SCR,"Station Rd, Andhra Pradesh",
Point,72.76033699999999,19.754447000000003,Feature,Maharashtra,UOI,UMROLI,WR,"Boisar, Maharashtra",
Point,72.84363,19.099273999999998,Feature,Maharashtra,VLP,VILE PARLE,WR,"Mumbai, Maharashtra",
,,,Feature,Gujarat,VLC,Velachha,WR,"SH 166, Gujarat",
,,,Feature,Maharashtra,VLN,Vilegaon,CR,"Vilegaon, Maharashtra",
,,,Feature,Tamil Nadu,VMM,Valaramanikkam,SR,"State Highway 28, Tamil Nadu",
Point,71.43129599999999,23.800674,Feature,Gujarat,VRX,VARAHI,WR,"Banaskantha, Gujarat",
,,,Feature,Gujarat,VOL,Virol,WR,"Anand, Gujarat",
Point,72.90912700000001,20.374337999999998,Feature,Gujarat,VAPI,VAPI,WR,"Valsad, Gujarat",
Point,75.934385,13.667160999999998,Feature,Karnataka,KRNH,Karanahalli,SWR,"Bangalore Honavar Rd, Karnataka",
Point,72.918698,20.461236,Feature,Gujarat,UVD,UDVADA,WR,"Udvada, Gujarat",
Point,74.771733,13.336341000000001,Feature,Karnataka,UD,UDUPI,KR,"Udupi, Karnataka",
Point,80.21921699999999,12.967092000000001,Feature,Tamil Nadu,VLCY,Velachery,SR,"Chennai, Tamil Nadu",
Point,82.530022,25.573159999999998,Feature,Uttar Pradesh,VNN,BHANAUR,NR,"State Highway 36, Uttar Pradesh",
Point,72.93641500000001,20.874651,Feature,Gujarat,VDH,VEDCHHA,WR,"Navsari, Gujarat",
Point,70.492663,21.611243,Feature,Gujarat,VAL,VADAL,WR,"Vadal, Gujarat",
Point,74.931669,31.665699,Feature,Punjab,VKA,Verka Junction,NR,"Amritsar, Punjab",
Point,75.883133,29.498980000000003,Feature,Haryana,UKN,Uklana,NR,"State Highway 2, Haryana",
Point,85.80234268800001,25.601974857400002,Feature,Bihar,VPN,VIDYAPATINAGAR,ECR,"Raod For VIDYAPATI DHAM, Bihar",
Point,80.780125,16.492803000000002,Feature,Andhra Pradesh,UPL,UPPALUR,SCR,"Krishna, Andhra Pradesh",
Point,75.12425499999999,15.377158999999999,Feature,Karnataka,UNK,UNKAL,SWR,"Hubli, Karnataka",
Point,74.85477900000001,12.791319999999999,Feature,Karnataka,ULL,ULLAL,SR,"Someshwar, Karnataka",
Point,72.05519899999999,21.746198,Feature,Gujarat,VTJ,VARTEJ,WR,"Bhavnagar, Gujarat",
Point,88.383365,22.269458,Feature,West Bengal,UTN,Uttar Radhanagar Halt,ER,"Sherpur Dhamua Rd, West Bengal",
Point,76.252871,10.788139,Feature,Kerala,VDKS,Vadanam Kurussi Halt,SR,"Shornur Perinthalmanna Hwy, Kerala",
Point,71.036053,20.819025,Feature,Gujarat,UNA,Una,WR,"Una, Gujarat",
Point,76.27566,31.478782000000002,Feature,Himachal Pradesh,UHL,Una Himachal,NR,"Una, Himachal Pradesh",
Point,73.119782,22.693375999999997,Feature,Gujarat,UMH,Umreth,WR,"Umreth, Gujarat",
Point,80.299391,26.804337999999998,Feature,Uttar Pradesh,UGU,Ugu,NR,"Unnao, Uttar Pradesh",
Point,78.251864,30.074509,Feature,Uttarakhand,VRH,VIRBHADRA,NR,"Rishikesh, Uttarakhand",
Point,88.3552,23.413186,Feature,West Bengal,VSPR,BISHNUPRIYA,ER,"Nabadwip, West Bengal",
,,,Feature,Gujarat,VRJ,Vadaj,WR,"State Highway 160, Gujarat",
,,,Feature,Maharashtra,VRKD,Varkhedi,CR,"Jalgaon, Maharashtra",
,,,Feature,Gujarat,VSI,Vishvamitri,WR,"Vadodara, Gujarat",
Point,78.796975,10.46709,Feature,Tamil Nadu,VEL,Vellanur,SR,"Pudukkottai, Tamil Nadu",
Point,75.97657,18.317377999999998,Feature,Maharashtra,YSI,YEDESHI,CR,"National Highway 211, Maharashtra",
,,,Feature,Maharashtra,VUL,Virul,CR,"Wardha, Maharashtra",
Point,77.61399,8.376159999999999,Feature,Tamil Nadu,VLY,VALLIYUR,SR,"Vallioor, Tamil Nadu",
Point,79.125213,12.923646999999999,Feature,Tamil Nadu,VT,VELLORE TOWN,SR,"Vellore - 632008, Tamil Nadu",
Point,73.502962,22.79511,Feature,Gujarat,VKG,Vavadi Khurd,WR,"National Highway 59, Gujarat",
Point,78.455417,17.972607,Feature,Andhra Pradesh,WDR,WADIARAM,SCR,"Telangana Region, Andhra Pradesh",
Point,79.704026,11.765793,Feature,Tamil Nadu,VKP,VARAKALPATTU,SR,"State Highway 9, Tamil Nadu",
Point,78.911814,9.337064,Feature,Tamil Nadu,VTV,VALANTARAVAL,SR,"National Highway 49, Tamil Nadu",
Point,69.575526,22.197917,Feature,Gujarat,VQD,VIRAMDAD,WR,"Khambhalia-Dwarka (SH 6), Gujarat",
Point,74.171511,18.398719,Feature,Maharashtra,ABLE,AMBALE,CR,"Malshiras Rd, Maharashtra",
,,,Feature,Maharashtra,WRD,Warudkhed,CR,"Wardha, Maharashtra",
Point,72.849578,19.517672,Feature,Maharashtra,VTN,VAITARNA,WR,"Thane, Maharashtra",
,,,Feature,Bihar,XBAC,Bachharpur Halt,ECR,"Bachharpur, Bihar",
Point,76.08846,13.439281999999999,Feature,Karnataka,VNR,DEVANUR,SWR,"National Highway 206, Karnataka",
Point,84.034555,27.195058000000003,Feature,Bihar,VKNR,VALMIKINAGAR RD,ECR,"National Highway 28B, Bihar",
Point,75.765232,11.28603,Feature,Kerala,WH,WEST HILL,SR,"Calicut, Kerala",
Point,71.441677,21.062395000000002,Feature,Gujarat,VVV,VAVERA,WR,"Rajula-Vijapadi Rd, Gujarat",
Point,72.36512300000001,22.833389,Feature,Gujarat,VLA,BAVLA,WR,"Bavla, Gujarat",
Point,77.542504,8.088028,Feature,Tamil Nadu,CAPE,KANYAKUMARI,SR,"Kanyakumari, Tamil Nadu",
Point,85.596052,24.932654,Feature,,XSAD,SADIPUR HALT,?,,
Point,76.260513,11.188459,Feature,Kerala,VNB,Vaniyambalam,SR,"Vaniyambalam, Kerala",
Point,87.30107100000001,23.065499000000003,Feature,West Bengal,VSU,BISHNUPUR,SER,"Bishnupur, West Bengal",
Point,75.77461,11.264509,Feature,Kerala,VLL,VELLAYIL,SR,"Calicut, Kerala",
Point,71.719118,22.416769,Feature,Gujarat,VJK,VEJALKA,WR,"State Highway 38, Gujarat",
Point,78.165859,10.939107,Feature,Tamil Nadu,VRQ,VIRARAKKIYAM,SR,"Verarakiyam, Tamil Nadu",
Point,72.775695,24.470775,Feature,Rajasthan,ABR,ABU ROAD,NWR,"Sirohi Dist, Rajasthan",
Point,73.31783892586827,21.45148506222334,Feature,Gujarat,ZKV,Zankhvav,WR,"SH 166, Gujarat",
Point,78.11973326839507,20.387302241829445,Feature,Maharashtra,YTL,Yavatmal,CR,"Yavatmal, Maharashtra",
Point,76.252495,10.842075999999999,Feature,Kerala,VPZ,Vailapuzha,SR,"Vallapuzha, Kerala",
Point,70.724646,20.967861000000003,Feature,Gujarat,VLDR,Valadar,WR,"Junagadh, Gujarat",
Point,81.205261,20.740984,Feature,Chhattisgarh,BXA,Balod,SECR,"Balod, Chhattisgarh",
Point,75.622206,12.823403,Feature,Karnataka,YDK,Yedekumeri,SWR,"Yedukumeri Station, Karnataka",
Point,81.63254,16.542123999999998,Feature,Andhra Pradesh,VVM,Viravasaram,SCR,"Palakollu, Andhra Pradesh",
Point,70.793468,21.714204,Feature,Gujarat,VVD,Vavdi,WR,"State Highway 31, Gujarat",
Point,80.471049,16.825374,Feature,Andhra Pradesh,YP,ERRUPALEM,SCR,"Yerrupalem, Andhra Pradesh",
Point,75.99559,17.504915,Feature,Karnataka,AHD,AHERWADI,SWR,"Sholapur, Karnataka",
Point,79.74703099999999,17.860901,Feature,Andhra Pradesh,YGL,YELGUR,SCR,"Yelgur Station, Andhra Pradesh",
Point,71.699156,21.944012999999998,Feature,Gujarat,ALMR,ALAMPUR,WR,"State Highway 31, Gujarat",
Point,77.2501103802,19.1668082025,Feature,Maharashtra,WNG,WANEGAON,SCR,"Chudawa, Maharashtra",
Point,78.962635,20.06638,Feature,Maharashtra,WANI,WANI,CR,"Wani, Maharashtra",
Point,75.6767002,15.958918,Feature,Karnataka,BDM,BADAMI,SWR,"Bagalkot, Karnataka",
Point,75.7002383,16.1787931,Feature,Karnataka,BGK,BAGALKOT,SWR,"Bagalkot, Karnataka",
Point,78.905957,28.405553,Feature,Uttar Pradesh,AFR,ASAFPUR,NR,"Bijnor, Uttar Pradesh",
Point,79.81836999999999,12.797321,Feature,Tamil Nadu,WJ,WALAJABAD,SR,"Walajabad, Tamil Nadu",
Point,79.96351299999999,20.624198,Feature,Maharashtra,WSA,Wadsa,SECR,"Chandrapur, Maharashtra",
Point,79.6740109,23.142728299999998,Feature,Madhya Pradesh,BHTN,BHITONI,WCR,"Jabalpur, Madhya Pradesh",
Point,79.468143,28.58606,Feature,Uttar Pradesh,AMA,ATAMANDA,NER,"State Highway 37, Uttar Pradesh",
Point,80.71400799999999,16.199033,Feature,Andhra Pradesh,ZPI,Zampini,SCR,"Zampani, Andhra Pradesh",
Point,77.10036199999999,8.397108999999999,Feature,Kerala,AMVA,AMARAVILA HALT,SR,"Thiruvananthapuram, Kerala",
Point,88.25887100000001,24.237941,Feature,West Bengal,ACLE,AZIMGANJ CITY,ER,"Police Station Rd, West Bengal",
Point,69.873569,21.799383000000002,Feature,Gujarat,WSJ,WANSJALIYA,WR,"Tarsai - Vansjaliya, Gujarat",
Point,83.03422499999999,27.30686,Feature,Uttar Pradesh,AHU,Ahirauli,NER,"State Highway 1A, Uttar Pradesh",
Point,76.921995,15.145135,Feature,Karnataka,BAY,BELLARY JN,SWR,"Bellary, Karnataka",
Point,70.210367,22.44677,Feature,Gujarat,ALB,ALIA BADA,WR,"Jamnagar, Gujarat",
Point,76.6702185,24.8821354,Feature,Rajasthan,ATRU,ATRU,WCR,"Atru, Rajasthan",
Point,85.225637,24.813122,Feature,Bihar,WZJ,WAZERGANJ,ECR,"Gaya, Bihar",
Point,78.77743530000001,26.588904900000003,Feature,Madhya Pradesh,BIX,BHIND,NCR,"Bhind, Madhya Pradesh",
Point,70.956182,22.611810000000002,Feature,Gujarat,WKRC,WANKANER CITY,WR,"Wankaner, Gujarat",
Point,74.916171,32.63896,Feature,Jammu and Kashmir,BBMN,BARI BRAHMAN,NR,"Bari Brahmana, Jammu and Kashmir",
Point,85.5319560193,25.3266239799,Feature,Bihar,WENA,Wena,ECR,"Wena, Bihar",
Point,69.961069,21.895867000000003,Feature,Gujarat,WAB,BALWA,WR,"SH 126, Gujarat",
Point,75.61447700000001,32.101414,Feature,,BLCA,BLOCK HUT BEAS,,,
Point,77.61021299999999,17.674958,Feature,Andhra Pradesh,ZB,Zahirabad,SCR,"Dist. Medak, Andhra Pradesh",
Point,76.14827000000001,28.281073000000003,Feature,Haryana,ZP,Zarpur Pali,NWR,"Road to Nangal Mala, Haryana",
Point,73.914959,24.983198,Feature,Rajasthan,BJN,Bejnal,NWR,"Rajsamand, Rajasthan",
Point,73.0133366,26.2484972,Feature,Rajasthan,BGKT,BHAGAT KI KOTHI,NWR,"Jodhpur, Rajasthan",
Point,85.54704889770001,25.396291565400002,Feature,,KRNN,Karnauti Halt,,,
Point,79.843856,10.775837000000001,Feature,Tamil Nadu,VXM,Vellipalayam,SR,"Nagapattinam, Tamil Nadu",
Point,79.31875600000001,21.352410000000003,Feature,Maharashtra,AMDI,Amdi Halt,SECR,"Amadi, Maharashtra",
Point,72.5752165,25.448874,Feature,Rajasthan,BISH,Bishengarh,NWR,"Jalor, Rajasthan",
Point,82.75140999999999,25.756558,Feature,Uttar Pradesh,YDV,Yadvendranagar,NER,"Yadvendranagar, Uttar Pradesh",
Point,77.952866,18.678662,Feature,Andhra Pradesh,YDP,Yedapalli,SCR,"Telangana Region, Andhra Pradesh",
Point,81.728543,27.454598,Feature,Uttar Pradesh,YEAM,Yogendra Dham Halt,NER,"Yogendra Dham, Uttar Pradesh",
Point,80.139995,25.613687,Feature,Uttar Pradesh,AKW,Akora,NCR,"National Highway 86, Uttar Pradesh",
Point,72.999264,22.392856,Feature,Gujarat,ALV,Anklav,WR,"Anklav, Gujarat",
Point,75.858906,30.319025,Feature,Punjab,BSS,BAHADUR SINGH WALA,NR,"SH 11, Punjab",
Point,88.256764,24.219053,Feature,West Bengal,AZ,AZIMGANJ JN,ER,"Police Station Rd, West Bengal",
Point,74.79116400000001,16.823628,Feature,Maharashtra,ARAG,ARAG,CR,"Jath Rd, Maharashtra",
Point,81.833817,27.341282,Feature,Uttar Pradesh,BEU,Bisheshwarganj,NER,"Bisheshwarganj, Uttar Pradesh",
Point,89.900353,26.184354000000003,Feature,Assam,BSI,BASBARI,NFR,"Dhubri Kochugaon Rd, Assam",
Point,79.44724,28.4939826,Feature,Uttar Pradesh,BPR,BHOJIPURA JN,NER,"SH 37, Uttar Pradesh",
Point,89.520667,26.479307000000002,Feature,West Bengal,APD,Alipur Duar,NFR,"Alipurduar, West Bengal",
Point,74.78304,30.217553000000002,Feature,Punjab,BHX,BULLUANA,NR,"Balluana, Punjab",
Point,72.970474,20.763319,Feature,Gujarat,BIM,BILIMORA JN,WR,"Bilimora, Gujarat",
Point,72.78720299999999,26.80763,Feature,Rajasthan,BKC,BHIKAMKOR,NWR,"Jodhpur, Rajasthan",
Point,78.5154167,17.5335493,Feature,Andhra Pradesh,BMO,BOLARUM,SCR,"Secunderabad, Andhra Pradesh",
Point,75.5496866,29.9217422,Feature,Punjab,BLZ,BUDHLADA,NR,"Budhlada, Punjab",
Point,77.228081,18.047011100000002,Feature,Karnataka,BHLK,Bhalki,SCR,"Bhalki, Karnataka",
Point,75.722483,19.873979,Feature,Maharashtra,BDU,BADNAPUR,SCR,"Jalna, Maharashtra",
Point,71.88173556,25.89293086,Feature,Rajasthan,BMQ,BHIMARLAI,NWR,"National Highway 112, Rajasthan",
Point,76.036416,15.38694828,Feature,Karnataka,BNP,BHANAPUR,SWR,"National Highway 63, Karnataka",
Point,72.248683,25.830070999999997,Feature,Rajasthan,BLT,BALOTRA JN,NWR,"Balotra, Rajasthan",
Point,80.512537,28.046924,Feature,Uttar Pradesh,BFV,BAHELIA BUZURG,NER,"Bahelia Buzurg, Uttar Pradesh",
Point,84.2321793958,26.4968303633,Feature,Uttar Pradesh,BHBR,Bathua Bazar,NER,"Phulwaria, Uttar Pradesh",
Point,80.76767899999999,25.217166,Feature,Uttar Pradesh,BTKP,BHARAT KUP,NCR,"Chitrakoot, Uttar Pradesh",
Point,80.486132,28.334799,Feature,Uttar Pradesh,BIK,BHIRA KHERI,NER,"Lakhimpur Kheri, Uttar Pradesh",
Point,77.278015354,29.140457035199997,Feature,Uttar Pradesh,BAOL,BAOLI,NR,"Bagpat, Uttar Pradesh",
Point,79.55448188960001,25.2767862477,Feature,Uttar Pradesh,BTX,BELA TAL,NCR,"Chhatarpur, Uttar Pradesh",
Point,73.43942509,25.78029392,Feature,Rajasthan,BOM,BOMADRA,NWR,"Pali Marwar, Rajasthan",
Point,85.42341227,22.00024281,Feature,Orissa,BSPX,Banspani,SER,"National Highway 215, Orissa",
Point,77.174223,26.155568000000002,Feature,Rajasthan,BIB,Birpur,NCR,"State Highway 2, Rajasthan",
Point,75.314466,13.999308999999998,Feature,Karnataka,ARU,Arasalu,SWR,"Arasalu, Karnataka",
Point,78.152895,11.984107,Feature,Tamil Nadu,MPC,Muttampatti,SWR,"Dharmapuri, Tamil Nadu",
Point,73.034499,22.633029999999998,Feature,Gujarat,BAJ,Bhalej,WR,"Bhalej, Gujarat",
Point,80.80126,17.821267000000002,Feature,Andhra Pradesh,AWM,Aswapuram,SCR,"Sarapaka, Andhra Pradesh",
Point,81.74489899999999,21.052203000000002,Feature,Chhattisgarh,AVP,Abhanpur Junction,SECR,"Raipur, Chhattisgarh",
Point,81.837917,19.011494000000003,Feature,Chhattisgarh,BDXX,Bade Arapur,ECoR,"Bade Arapur, Chhattisgarh",
Point,88.607005,22.674548,Feature,West Bengal,BGRD,Beliaghata Road,ER,"State Highway 2, West Bengal",
Point,76.285956,21.893954,Feature,Madhya Pradesh,ANI,Ajanti,WR,"East Nimar, Madhya Pradesh",
Point,71.76868,25.897537999999997,Feature,Rajasthan,BUT,BAYTU,NWR,"State Highway 40, Rajasthan",
Point,87.28427905,23.73804814,Feature,West Bengal,BMGA,BHIMGARA,ER,"Birbhum, West Bengal",
Point,83.841719,26.121418,Feature,Uttar Pradesh,BLTR,BELTHARA ROAD,NER,"Belthara, Uttar Pradesh",
Point,70.792278,22.282963,Feature,Gujarat,BKNG,BHAKTI NAGAR,WR,"Rajkot, Gujarat",
Point,74.92033749999999,28.2368573,Feature,Rajasthan,DEP,Depalsar,NWR,"Churu, Rajasthan",
Point,72.1277773999,23.270810878299997,Feature,Gujarat,BKD,Bhankoda,WR,"State Highway 138, Gujarat",
Point,72.2818798,23.6710024,Feature,Gujarat,DHJ,DHINOJ,WR,"Dhinoj, Gujarat",
Point,83.0141142,25.3341176,Feature,Uttar Pradesh,BCY,VARANASI CITY,NER,"Varanasi, Uttar Pradesh",
Point,78.9159773981,22.9137476381,Feature,Madhya Pradesh,BNE,BOHANI,WCR,"Narsinghpur, Madhya Pradesh",
Point,72.84346500000001,19.019731,Feature,Maharashtra,DDR,MUMBAI DADAR WEST,WR,"Mumbai, Maharashtra",
Point,77.59932690000001,12.9936735,Feature,Karnataka,BNC,BANGALORE CANT,SWR,"Bengaluru, Karnataka",
Point,76.323906,29.274012000000003,Feature,Haryana,BSPH,BISHANPUR HARYANA,NR,"Bishanpur, Haryana",
Point,88.28291748000001,23.51930706,Feature,West Bengal,BQY,BELERHAT,ER,"State Highway 6, West Bengal",
Point,76.613599,27.296265000000002,Feature,Rajasthan,DGW,DHIGAWARA,NWR,"Baswa, Rajasthan",
Point,93.779466,26.018425999999998,Feature,Assam,BXJ,BOKAJAN,NFR,"Bokajan, Assam",
Point,95.03240600000001,27.0635982,Feature,Assam,BOJ,BHOJO,NFR,"Bhojo Railway Station, Assam",
Point,72.840535,19.061911,Feature,Maharashtra,BDTS,MUMBAI BANDRA TERMINUS,WR,"Mumbai, Maharashtra",
Point,93.87912899999999,26.646825,Feature,Assam,BLPR,Badulipar,NFR,"Badulipar, Assam",
Point,71.044404,25.73181,Feature,Rajasthan,BBC,Bhachhbar,NWR,"State Highway 40, Rajasthan",
Point,80.416286,28.158478000000002,Feature,Uttar Pradesh,BNKJ,BANKE GANJ,NER,"Lakhimpur Kheri, Uttar Pradesh",
Point,74.55765600000001,27.406108,Feature,Rajasthan,DIA,Didwana,NWR,"Didwana, Rajasthan",
Point,89.05239089999999,26.747088299999998,Feature,West Bengal,BNV,BINNAGURI,NFR,"National Highway 31C, West Bengal",
Point,89.136244,26.715384,Feature,West Bengal,DLO,DALGAON,NFR,"Birpara, West Bengal",
Point,91.219674,25.999791,Feature,Assam,BOKO,BOKO,NFR,"National Highway 37, Assam",
Point,75.16531499999999,28.4587,Feature,Rajasthan,DKX,Dudhwakhara,NWR,"National Highway 65, Rajasthan",
Point,74.65895300000001,30.532580000000003,Feature,Punjab,BRW,Bariwala,NR,"Mandi Bariwala, Punjab",
Point,77.05132087999999,8.430107451,Feature,Kerala,BRAM,BALARAMAPURAM,SR,"Balaramapuram, Kerala",
Point,79.686417,11.919465,Feature,Tamil Nadu,CBU,Chinna Babu Samudram,SR,"Villupuram, Tamil Nadu",
Point,75.765669,26.944321,Feature,Rajasthan,DKBJ,Dahar Ka Balaji,NWR,"Jaipur, Rajasthan",
Point,79.3122585,19.9400612,Feature,Maharashtra,CAF,Chanda Fort,SECR,"Chandrapur, Maharashtra",
Point,84.7369583,22.3971312,Feature,Orissa,BRMP,Biramitrapur,SER,"Birmitrapur, Orissa",
Point,88.22942499999999,25.626454,Feature,West Bengal,BJY,Bangalbaree,NFR,"State Highway 10A, West Bengal",
Point,81.05365,26.075249999999997,Feature,Uttar Pradesh,DMW,Dalmau Junction,NR,"Dalmau, Uttar Pradesh",
Point,79.210042,29.13221,Feature,Uttarakhand,BRDT,BERIA DAULAT,NER,"National Highway 74, Uttarakhand",
Point,77.53653800000001,27.292281,Feature,Rajasthan,DUM,DHAURMUI JAGHNA,WCR,"State Highway 33, Rajasthan",
Point,79.0537095,10.77766297,Feature,Tamil Nadu,ALK,ALAKKUDI,SR,"Alakudi, Tamil Nadu",
Point,81.26535758,18.77690197,Feature,Chhattisgarh,BHNS,Bhansi,ECoR,"Dhurli-Basenpur Rd, Chhattisgarh",
Point,77.234121,26.864673,Feature,Rajasthan,DY,DUMARIYA,WCR,"State Highway 1, Rajasthan",
Point,76.564974,27.10333,Feature,Rajasthan,GLNA,GULANA,NWR,"State Highway 25, Rajasthan",
